scope,horizon_seconds,price_range,band_low,band_high,band_width,n,total_available_contracts,coverage,wins,losses,p_success,avg_cost,ev_p_minus_c,gross_pnl,profit_per_available_contract,p_value_break_even,minus_log10_p_value,neighbor_count,neighbor_positive_count,neighbor_positive_share,neighbor_profit_per_available_mean,positive_component_size,positive_component_profit_per_available_mean,stable
0.50-0.80,345,0.65-0.70,0.65,0.70,0.05,7,184,0.038043,3,4,0.428571,0.682857,-0.254286,-1.780000,-0.009674,0.96346293526,0.016165,4,3,0.750000,0.004796,0,0.000000,0
0.50-0.80,345,0.65-0.75,0.65,0.75,0.10,18,184,0.097826,12,6,0.666667,0.710000,-0.043333,-0.780000,-0.004239,0.753406030174,0.122971,13,5,0.384615,-0.003139,0,0.000000,0
0.50-0.80,345,0.65-0.80,0.65,0.80,0.15,31,184,0.168478,22,9,0.709677,0.742258,-0.032581,-1.010000,-0.005489,0.739767652547,0.130905,12,5,0.416667,-0.002944,0,0.000000,0
0.50-0.80,345,0.70-0.75,0.70,0.75,0.05,11,184,0.059783,9,2,0.818182,0.727273,0.090909,1.000000,0.005435,0.38702399841,0.412262,7,3,0.428571,-0.003074,0,0.000000,0
0.50-0.80,345,0.70-0.80,0.70,0.80,0.10,24,184,0.130435,19,5,0.791667,0.759583,0.032083,0.770000,0.004185,0.465211869578,0.332349,6,2,0.333333,-0.004284,1,0.004185,0
0.50-0.80,345,0.75-0.80,0.75,0.80,0.05,13,184,0.070652,10,3,0.769231,0.786923,-0.017692,-0.230000,-0.001250,0.706303090267,0.151009,3,1,0.333333,-0.006902,0,0.000000,0
0.50-0.80,360,0.50-0.55,0.50,0.55,0.05,6,184,0.032609,4,2,0.666667,0.523333,0.143333,0.860000,0.004674,0.3883970468,0.410724,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,360,0.50-0.60,0.50,0.60,0.10,16,184,0.086957,7,9,0.437500,0.557500,-0.120000,-1.920000,-0.010435,0.88851559053,0.051335,3,2,0.666667,-0.001250,0,0.000000,0
0.50-0.80,360,0.50-0.65,0.50,0.65,0.15,22,184,0.119565,11,11,0.500000,0.578182,-0.078182,-1.720000,-0.009348,0.832180362039,0.079783,8,3,0.375000,-0.002656,0,0.000000,0
0.50-0.80,360,0.50-0.70,0.50,0.70,0.20,34,184,0.184783,20,14,0.588235,0.612941,-0.024706,-0.840000,-0.004565,0.68603546601,0.163653,14,4,0.285714,-0.005066,0,0.000000,0
0.50-0.80,360,0.50-0.75,0.50,0.75,0.25,40,184,0.217391,24,16,0.600000,0.631000,-0.031000,-1.240000,-0.006739,0.720687879086,0.142253,17,2,0.117647,-0.009367,0,0.000000,0
0.50-0.80,360,0.50-0.80,0.50,0.80,0.30,55,184,0.298913,33,22,0.600000,0.672182,-0.072182,-3.970000,-0.021576,0.903152373973,0.044239,11,1,0.090909,-0.010687,0,0.000000,0
0.50-0.80,360,0.55-0.60,0.55,0.60,0.05,10,184,0.054348,3,7,0.300000,0.578000,-0.278000,-2.780000,-0.015109,0.982301123077,0.007755,3,2,0.666667,-0.001250,0,0.000000,0
0.50-0.80,360,0.55-0.65,0.55,0.65,0.10,16,184,0.086957,7,9,0.437500,0.598750,-0.161250,-2.580000,-0.014022,0.940817664974,0.026495,9,3,0.333333,-0.003400,0,0.000000,0
0.50-0.80,360,0.55-0.70,0.55,0.70,0.15,28,184,0.152174,16,12,0.571429,0.632143,-0.060714,-1.700000,-0.009239,0.807866341134,0.092660,17,5,0.294118,-0.004425,0,0.000000,0
0.50-0.80,360,0.55-0.75,0.55,0.75,0.20,34,184,0.184783,20,14,0.588235,0.650000,-0.061765,-2.100000,-0.011413,0.82738678067,0.082291,23,3,0.130435,-0.008573,0,0.000000,0
0.50-0.80,360,0.55-0.80,0.55,0.80,0.25,49,184,0.266304,29,20,0.591837,0.690408,-0.098571,-4.830000,-0.026250,0.949979757715,0.022286,17,2,0.117647,-0.009146,0,0.000000,0
0.50-0.80,360,0.60-0.65,0.60,0.65,0.05,6,184,0.032609,4,2,0.666667,0.633333,0.033333,0.200000,0.001087,0.61317850112,0.212413,3,0,0.000000,-0.008044,0,0.000000,0
0.50-0.80,360,0.60-0.70,0.60,0.70,0.10,18,184,0.097826,13,5,0.722222,0.662222,0.060000,1.080000,0.005870,0.396477895416,0.401781,10,1,0.100000,-0.007261,0,0.000000,0
0.50-0.80,360,0.60-0.75,0.60,0.75,0.15,24,184,0.130435,17,7,0.708333,0.680000,0.028333,0.680000,0.003696,0.479135202835,0.319542,18,0,0.000000,-0.011135,1,0.003696,0
0.50-0.80,360,0.60-0.80,0.60,0.80,0.20,39,184,0.211957,26,13,0.666667,0.719231,-0.052564,-2.050000,-0.011141,0.821507067577,0.085389,15,1,0.066667,-0.010764,0,0.000000,0
0.50-0.80,360,0.65-0.70,0.65,0.70,0.05,12,184,0.065217,9,3,0.750000,0.676667,0.073333,0.880000,0.004783,0.422063817095,0.374622,4,1,0.250000,-0.003832,0,0.000000,0
0.50-0.80,360,0.65-0.75,0.65,0.75,0.10,18,184,0.097826,13,5,0.722222,0.695556,0.026667,0.480000,0.002609,0.51766246281,0.285953,13,2,0.153846,-0.008871,0,0.000000,0
0.50-0.80,360,0.65-0.80,0.65,0.80,0.15,33,184,0.179348,22,11,0.666667,0.734848,-0.068182,-2.250000,-0.012228,0.861712546412,0.064638,12,2,0.166667,-0.008592,0,0.000000,0
0.50-0.80,360,0.70-0.75,0.70,0.75,0.05,6,184,0.032609,4,2,0.666667,0.733333,-0.066667,-0.400000,-0.002174,0.80353321875,0.094996,7,1,0.142857,-0.010388,0,0.000000,0
0.50-0.80,360,0.70-0.80,0.70,0.80,0.10,21,184,0.114130,13,8,0.619048,0.768095,-0.149048,-3.130000,-0.017011,0.964101464501,0.015877,6,1,0.166667,-0.009284,0,0.000000,0
0.50-0.80,360,0.75-0.80,0.75,0.80,0.05,15,184,0.081522,9,6,0.600000,0.782000,-0.182000,-2.730000,-0.014837,0.971641920453,0.012494,3,1,0.333333,-0.011232,0,0.000000,0
0.50-0.80,375,0.50-0.55,0.50,0.55,0.05,12,184,0.065217,8,4,0.666667,0.525833,0.140833,1.690000,0.009185,0.247528411456,0.606375,0,0,0.000000,0.000000,0,0.000000,0
0.50-0.80,375,0.50-0.60,0.50,0.60,0.10,19,184,0.103261,11,8,0.578947,0.546316,0.032632,0.620000,0.003370,0.480881812557,0.317962,3,1,0.333333,-0.005290,0,0.000000,0
0.50-0.80,375,0.50-0.65,0.50,0.65,0.15,23,184,0.125000,13,10,0.565217,0.558696,0.006522,0.150000,0.000815,0.561586525109,0.250583,8,2,0.250000,-0.003784,2,0.003777,0
0.50-0.80,375,0.50-0.70,0.50,0.70,0.20,36,184,0.195652,23,13,0.638889,0.604444,0.034444,1.240000,0.006739,0.403862782026,0.393766,14,4,0.285714,-0.004262,2,0.003777,0
0.50-0.80,375,0.50-0.75,0.50,0.75,0.25,46,184,0.250000,28,18,0.608696,0.630870,-0.022174,-1.020000,-0.005543,0.684500891435,0.164626,17,4,0.235294,-0.007206,0,0.000000,0
0.50-0.80,375,0.50-0.80,0.50,0.80,0.30,57,184,0.309783,35,22,0.614035,0.659649,-0.045614,-2.600000,-0.014130,0.81242786413,0.090215,11,2,0.181818,-0.009120,0,0.000000,0
0.50-0.80,375,0.55-0.60,0.55,0.60,0.05,7,184,0.038043,3,4,0.428571,0.581429,-0.152857,-1.070000,-0.005815,0.88479655328,0.053157,3,1,0.333333,-0.005290,0,0.000000,0
0.50-0.80,375,0.55-0.65,0.55,0.65,0.10,11,184,0.059783,5,6,0.454545,0.594545,-0.140000,-1.540000,-0.008370,0.894063555093,0.048632,9,3,0.333333,-0.003273,0,0.000000,0
0.50-0.80,375,0.55-0.70,0.55,0.70,0.15,24,184,0.130435,15,9,0.625000,0.643750,-0.018750,-0.450000,-0.002446,0.663848903306,0.177931,17,7,0.411765,-0.002516,0,0.000000,0
0.50-0.80,375,0.55-0.75,0.55,0.75,0.20,34,184,0.184783,20,14,0.588235,0.667941,-0.079706,-2.710000,-0.014728,0.879365957789,0.055830,23,7,0.304348,-0.005723,0,0.000000,0
0.50-0.80,375,0.55-0.80,0.55,0.80,0.25,45,184,0.244565,27,18,0.600000,0.695333,-0.095333,-4.290000,-0.023315,0.938944369371,0.027360,17,5,0.294118,-0.006438,0,0.000000,0
0.50-0.80,375,0.60-0.65,0.60,0.65,0.05,4,184,0.021739,2,2,0.500000,0.617500,-0.117500,-0.470000,-0.002554,0.84041278,0.075507,3,1,0.333333,-0.003859,0,0.000000,0
0.50-0.80,375,0.60-0.70,0.60,0.70,0.10,17,184,0.092391,12,5,0.705882,0.669412,0.036471,0.620000,0.003370,0.487246457373,0.312251,11,5,0.454545,-0.001280,0,0.000000,0
0.50-0.80,375,0.60-0.75,0.60,0.75,0.15,27,184,0.146739,17,10,0.629630,0.690370,-0.060741,-1.640000,-0.008913,0.815770462429,0.088432,19,7,0.368421,-0.005595,0,0.000000,0
0.50-0.80,375,0.60-0.80,0.60,0.80,0.20,38,184,0.206522,24,14,0.631579,0.716316,-0.084737,-3.220000,-0.017500,0.908557601095,0.041648,16,6,0.375000,-0.005384,0,0.000000,0
0.50-0.80,375,0.65-0.70,0.65,0.70,0.05,13,184,0.070652,10,3,0.769231,0.685385,0.083846,1.090000,0.005924,0.375994556758,0.424818,5,3,0.600000,0.002804,0,0.000000,0
0.50-0.80,375,0.65-0.75,0.65,0.75,0.10,23,184,0.125000,15,8,0.652174,0.703043,-0.050870,-1.170000,-0.006359,0.781013810365,0.107341,13,5,0.384615,-0.005322,0,0.000000,0
0.50-0.80,375,0.65-0.80,0.65,0.80,0.15,34,184,0.184783,22,12,0.647059,0.727941,-0.080882,-2.750000,-0.014946,0.893542482593,0.048885,13,5,0.384615,-0.004661,0,0.000000,0
0.50-0.80,375,0.70-0.75,0.70,0.75,0.05,10,184,0.054348,5,5,0.500000,0.726000,-0.226000,-2.260000,-0.012283,0.96923274963,0.013572,9,2,0.222222,-0.007506,0,0.000000,0
0.50-0.80,375,0.70-0.80,0.70,0.80,0.10,21,184,0.114130,12,9,0.571429,0.754286,-0.182857,-3.840000,-0.020870,0.981953458986,0.007909,8,2,0.250000,-0.005836,0,0.000000,0
0.50-0.80,375,0.75-0.80,0.75,0.80,0.05,11,184,0.059783,7,4,0.636364,0.780000,-0.143636,-1.580000,-0.008587,0.927853917748,0.032520,4,0,0.000000,-0.012255,0,0.000000,0
0.50-0.80,390,0.50-0.55,0.50,0.55,0.05,11,184,0.059783,5,6,0.454545,0.526364,-0.071818,-0.790000,-0.004293,0.781851233173,0.106876,1,1,1.000000,0.014946,0,0.000000,0
0.50-0.80,390,0.50-0.60,0.50,0.60,0.10,19,184,0.103261,9,10,0.473684,0.547368,-0.073684,-1.400000,-0.007609,0.80999401535,0.091518,5,3,0.600000,0.004446,0,0.000000,0
0.50-0.80,390,0.50-0.65,0.50,0.65,0.15,27,184,0.146739,14,13,0.518519,0.568519,-0.050000,-1.350000,-0.007337,0.765641556525,0.115975,10,6,0.600000,0.003076,0,0.000000,0
0.50-0.80,390,0.50-0.70,0.50,0.70,0.20,38,184,0.206522,22,16,0.578947,0.599211,-0.020263,-0.770000,-0.004185,0.667027044041,0.175857,15,8,0.533333,0.001156,0,0.000000,0
0.50-0.80,390,0.50-0.75,0.50,0.75,0.25,52,184,0.282609,34,18,0.653846,0.635000,0.018846,0.980000,0.005326,0.449231116444,0.347530,17,6,0.352941,-0.001873,59,0.007916,0
0.50-0.80,390,0.50-0.80,0.50,0.80,0.30,76,184,0.413043,51,25,0.671053,0.683158,-0.012105,-0.920000,-0.005000,0.644301519209,0.190911,11,4,0.363636,-0.002065,0,0.000000,0
0.50-0.80,390,0.55-0.60,0.55,0.60,0.05,8,184,0.043478,4,4,0.500000,0.576250,-0.076250,-0.610000,-0.003315,0.787525609814,0.103735,5,3,0.600000,0.004446,0,0.000000,0
0.50-0.80,390,0.55-0.65,0.55,0.65,0.10,16,184,0.086957,9,7,0.562500,0.597500,-0.035000,-0.560000,-0.003043,0.709180727175,0.149243,11,6,0.545455,0.002129,0,0.000000,0
0.50-0.80,390,0.55-0.70,0.55,0.70,0.15,27,184,0.146739,17,10,0.629630,0.628889,0.000741,0.020000,0.000109,0.582364262521,0.234805,18,9,0.500000,0.000954,59,0.007916,0
0.50-0.80,390,0.55-0.75,0.55,0.75,0.20,41,184,0.222826,29,12,0.707317,0.664146,0.043171,1.770000,0.009620,0.34162848308,0.466446,23,10,0.434783,-0.002018,59,0.007916,0
0.50-0.80,390,0.55-0.80,0.55,0.80,0.25,65,184,0.353261,46,19,0.707692,0.709692,-0.002000,-0.130000,-0.000707,0.576274897778,0.239370,17,8,0.470588,-0.002193,0,0.000000,0
0.50-0.80,390,0.60-0.65,0.60,0.65,0.05,8,184,0.043478,5,3,0.625000,0.618750,0.006250,0.050000,0.000272,0.637242433118,0.195695,4,1,0.250000,-0.003763,0,0.000000,0
0.50-0.80,390,0.60-0.70,0.60,0.70,0.10,19,184,0.103261,13,6,0.684211,0.651053,0.033158,0.630000,0.003424,0.484934681379,0.314317,13,5,0.384615,-0.001283,0,0.000000,0
0.50-0.80,390,0.60-0.75,0.60,0.75,0.15,33,184,0.179348,25,8,0.757576,0.685455,0.072121,2.380000,0.012935,0.243260349711,0.613929,20,7,0.350000,-0.004185,59,0.007916,0
0.50-0.80,390,0.60-0.80,0.60,0.80,0.20,57,184,0.309783,42,15,0.736842,0.728421,0.008421,0.480000,0.002609,0.511277044591,0.291344,17,6,0.352941,-0.003616,59,0.007916,0
0.50-0.80,390,0.65-0.70,0.65,0.70,0.05,11,184,0.059783,8,3,0.727273,0.674545,0.052727,0.580000,0.003152,0.495192203472,0.305226,6,3,0.500000,0.001422,0,0.000000,0
0.50-0.80,390,0.65-0.75,0.65,0.75,0.10,25,184,0.135870,20,5,0.800000,0.706800,0.093200,2.330000,0.012663,0.213592690477,0.670414,14,6,0.428571,-0.003533,59,0.007916,0
0.50-0.80,390,0.65-0.80,0.65,0.80,0.15,49,184,0.266304,37,12,0.755102,0.746327,0.008776,0.430000,0.002337,0.51988884756,0.284089,14,6,0.428571,-0.002795,59,0.007916,0
0.50-0.80,390,0.70-0.75,0.70,0.75,0.05,14,184,0.076087,12,2,0.857143,0.732143,0.125000,1.750000,0.009511,0.232639757627,0.633316,11,4,0.363636,-0.003315,0,0.000000,0
0.50-0.80,390,0.70-0.80,0.70,0.80,0.10,38,184,0.206522,29,9,0.763158,0.767105,-0.003947,-0.150000,-0.000815,0.610888978305,0.214038,10,4,0.400000,-0.003565,0,0.000000,0
0.50-0.80,390,0.75-0.80,0.75,0.80,0.05,24,184,0.130435,17,7,0.708333,0.787500,-0.079167,-1.900000,-0.010326,0.881919892666,0.054571,4,2,0.500000,-0.004103,0,0.000000,0
0.50-0.80,405,0.50-0.55,0.50,0.55,0.05,12,184,0.065217,10,2,0.833333,0.525000,0.308333,3.700000,0.020109,0.0288446185276,1.539935,2,2,1.000000,0.008288,0,0.000000,0
0.50-0.80,405,0.50-0.60,0.50,0.60,0.10,24,184,0.130435,16,8,0.666667,0.552083,0.114583,2.750000,0.014946,0.177841059328,0.749968,6,4,0.666667,0.002120,59,0.007916,0
0.50-0.80,405,0.50-0.65,0.50,0.65,0.15,33,184,0.179348,22,11,0.666667,0.572121,0.094545,3.120000,0.016957,0.177851566829,0.749942,12,8,0.666667,0.003311,59,0.007916,0
0.50-0.80,405,0.50-0.70,0.50,0.70,0.20,42,184,0.228261,27,15,0.642857,0.596667,0.046190,1.940000,0.010543,0.327147663801,0.485256,16,11,0.687500,0.004198,59,0.007916,0
0.50-0.80,405,0.50-0.75,0.50,0.75,0.25,56,184,0.304348,38,18,0.678571,0.629107,0.049464,2.770000,0.015054,0.264741274655,0.577178,17,9,0.529412,0.002618,59,0.007916,0
0.50-0.80,405,0.50-0.80,0.50,0.80,0.30,79,184,0.429348,56,23,0.708861,0.672911,0.035949,2.840000,0.015435,0.286439571128,0.542967,11,5,0.454545,0.001374,59,0.007916,0
0.50-0.80,405,0.55-0.60,0.55,0.60,0.05,12,184,0.065217,6,6,0.500000,0.579167,-0.079167,-0.950000,-0.005163,0.802561875018,0.095521,7,5,0.714286,0.003952,0,0.000000,0
0.50-0.80,405,0.55-0.65,0.55,0.65,0.10,21,184,0.114130,12,9,0.571429,0.599048,-0.027619,-0.580000,-0.003152,0.688473017503,0.162113,13,10,0.769231,0.005853,0,0.000000,0
0.50-0.80,405,0.55-0.70,0.55,0.70,0.15,30,184,0.163043,17,13,0.566667,0.625333,-0.058667,-1.760000,-0.009565,0.805185496883,0.094104,20,16,0.800000,0.006155,0,0.000000,0
0.50-0.80,405,0.55-0.75,0.55,0.75,0.20,44,184,0.239130,28,16,0.636364,0.657500,-0.021136,-0.930000,-0.005054,0.680994686045,0.166856,24,16,0.666667,0.004069,0,0.000000,0
0.50-0.80,405,0.55-0.80,0.55,0.80,0.25,67,184,0.364130,46,21,0.686567,0.699403,-0.012836,-0.860000,-0.004674,0.64876973688,0.187909,17,11,0.647059,0.003060,0,0.000000,0
0.50-0.80,405,0.60-0.65,0.60,0.65,0.05,9,184,0.048913,6,3,0.666667,0.625556,0.041111,0.370000,0.002011,0.547163613255,0.261883,6,4,0.666667,0.003062,0,0.000000,0
0.50-0.80,405,0.60-0.70,0.60,0.70,0.10,18,184,0.097826,11,7,0.611111,0.656111,-0.045000,-0.810000,-0.004402,0.74703357124,0.126660,15,11,0.733333,0.004120,0,0.000000,0
0.50-0.80,405,0.60-0.75,0.60,0.75,0.15,32,184,0.173913,22,10,0.687500,0.686875,0.000625,0.020000,0.000109,0.581705568108,0.235297,21,12,0.571429,0.001941,59,0.007916,0
0.50-0.80,405,0.60-0.80,0.60,0.80,0.20,55,184,0.298913,40,15,0.727273,0.725636,0.001636,0.090000,0.000489,0.558349473082,0.253094,17,9,0.529412,0.001138,59,0.007916,0
0.50-0.80,405,0.65-0.70,0.65,0.70,0.05,9,184,0.048913,5,4,0.555556,0.686667,-0.131111,-1.180000,-0.006413,0.884166557286,0.053466,7,6,0.857143,0.007228,0,0.000000,0
0.50-0.80,405,0.65-0.75,0.65,0.75,0.10,23,184,0.125000,16,7,0.695652,0.710870,-0.015217,-0.350000,-0.001902,0.662015145775,0.179132,15,10,0.666667,0.001609,0,0.000000,0
0.50-0.80,405,0.65-0.80,0.65,0.80,0.15,46,184,0.250000,34,12,0.739130,0.745217,-0.006087,-0.280000,-0.001522,0.614155143749,0.211722,14,9,0.642857,0.000536,0,0.000000,0
0.50-0.80,405,0.70-0.75,0.70,0.75,0.05,14,184,0.076087,11,3,0.785714,0.726429,0.059286,0.830000,0.004511,0.439993531459,0.356554,11,5,0.454545,-0.001887,0,0.000000,0
0.50-0.80,405,0.70-0.80,0.70,0.80,0.10,37,184,0.201087,29,8,0.783784,0.759459,0.024324,0.900000,0.004891,0.451893909715,0.344964,10,4,0.400000,-0.002565,2,0.002636,0
0.50-0.80,405,0.75-0.80,0.75,0.80,0.05,23,184,0.125000,18,5,0.782609,0.779565,0.003043,0.070000,0.000380,0.602960199137,0.219711,4,1,0.250000,-0.007092,2,0.002636,0
0.50-0.80,420,0.50-0.55,0.50,0.55,0.05,12,184,0.065217,7,5,0.583333,0.527500,0.055833,0.670000,0.003641,0.463296294799,0.334141,3,3,1.000000,0.010688,0,0.000000,0
0.50-0.80,420,0.50-0.60,0.50,0.60,0.10,23,184,0.125000,13,10,0.565217,0.552174,0.013043,0.300000,0.001630,0.536265103547,0.270620,7,6,0.857143,0.011289,59,0.007916,1
0.50-0.80,420,0.50-0.65,0.50,0.65,0.15,35,184,0.190217,21,14,0.600000,0.578286,0.021714,0.760000,0.004130,0.468014793602,0.329740,13,10,0.769231,0.008290,59,0.007916,1
0.50-0.80,420,0.50-0.70,0.50,0.70,0.20,43,184,0.233696,29,14,0.674419,0.597907,0.076512,3.290000,0.017880,0.191874451934,0.716983,16,12,0.750000,0.005907,59,0.007916,1
0.50-0.80,420,0.50-0.75,0.50,0.75,0.25,59,184,0.320652,39,20,0.661017,0.635593,0.025424,1.500000,0.008152,0.396280174635,0.401998,17,11,0.647059,0.004383,59,0.007916,0
0.50-0.80,420,0.50-0.80,0.50,0.80,0.30,76,184,0.413043,50,26,0.657895,0.668158,-0.010263,-0.780000,-0.004239,0.629074124913,0.201298,11,8,0.727273,0.005059,0,0.000000,0
0.50-0.80,420,0.55-0.60,0.55,0.60,0.05,11,184,0.059783,6,5,0.545455,0.579091,-0.033636,-0.370000,-0.002011,0.70553791861,0.151480,8,7,0.875000,0.010082,0,0.000000,0
0.50-0.80,420,0.55-0.65,0.55,0.65,0.10,23,184,0.125000,14,9,0.608696,0.604783,0.003913,0.090000,0.000489,0.575010145096,0.240324,15,11,0.733333,0.007699,59,0.007916,1
0.50-0.80,420,0.55-0.70,0.55,0.70,0.15,31,184,0.168478,22,9,0.709677,0.625161,0.084516,2.620000,0.014239,0.216832136442,0.663876,21,15,0.714286,0.004884,59,0.007916,1
0.50-0.80,420,0.55-0.75,0.55,0.75,0.20,47,184,0.255435,32,15,0.680851,0.663191,0.017660,0.830000,0.004511,0.465624556177,0.331964,25,15,0.600000,0.003041,59,0.007916,0
0.50-0.80,420,0.55-0.80,0.55,0.80,0.25,64,184,0.347826,43,21,0.671875,0.694531,-0.022656,-1.450000,-0.007880,0.708237986509,0.149821,17,11,0.647059,0.003124,0,0.000000,0
0.50-0.80,420,0.60-0.65,0.60,0.65,0.05,12,184,0.065217,8,4,0.666667,0.628333,0.038333,0.460000,0.002500,0.520009398913,0.283989,7,3,0.428571,0.000132,0,0.000000,0
0.50-0.80,420,0.60-0.70,0.60,0.70,0.10,20,184,0.108696,16,4,0.800000,0.650500,0.149500,2.990000,0.016250,0.118630974194,0.925802,15,7,0.466667,-0.002246,59,0.007916,0
0.50-0.80,420,0.60-0.75,0.60,0.75,0.15,36,184,0.195652,26,10,0.722222,0.688889,0.033333,1.200000,0.006522,0.408430334146,0.388882,22,8,0.363636,-0.002737,59,0.007916,0
0.50-0.80,420,0.60-0.80,0.60,0.80,0.20,53,184,0.288043,37,16,0.698113,0.718491,-0.020377,-1.080000,-0.005870,0.692517108281,0.159569,17,7,0.411765,-0.003024,0,0.000000,0
0.50-0.80,420,0.65-0.70,0.65,0.70,0.05,8,184,0.043478,8,0,1.000000,0.683750,0.316250,2.530000,0.013750,0.0477223162349,1.321278,8,4,0.500000,-0.001807,0,0.000000,0
0.50-0.80,420,0.65-0.75,0.65,0.75,0.10,24,184,0.130435,18,6,0.750000,0.719167,0.030833,0.740000,0.004022,0.469973932863,0.327926,16,6,0.375000,-0.003556,59,0.007916,0
0.50-0.80,420,0.65-0.80,0.65,0.80,0.15,41,184,0.222826,29,12,0.707317,0.744878,-0.037561,-1.540000,-0.008370,0.772428260346,0.112142,14,6,0.428571,-0.003470,0,0.000000,0
0.50-0.80,420,0.70-0.75,0.70,0.75,0.05,16,184,0.086957,10,6,0.625000,0.736875,-0.111875,-1.790000,-0.009728,0.899731686932,0.045887,10,4,0.400000,-0.005038,0,0.000000,0
0.50-0.80,420,0.70-0.80,0.70,0.80,0.10,33,184,0.179348,21,12,0.636364,0.759697,-0.123333,-4.070000,-0.022120,0.964143706626,0.015858,9,4,0.444444,-0.003140,0,0.000000,0
0.50-0.80,420,0.75-0.80,0.75,0.80,0.05,17,184,0.092391,11,6,0.647059,0.781176,-0.134118,-2.280000,-0.012391,0.941784530672,0.026048,4,3,0.750000,-0.001454,0,0.000000,0
0.50-0.80,435,0.50-0.55,0.50,0.55,0.05,14,184,0.076087,9,5,0.642857,0.531429,0.111429,1.560000,0.008478,0.287301782063,0.541662,3,3,1.000000,0.012282,0,0.000000,0
0.50-0.80,435,0.50-0.60,0.50,0.60,0.10,22,184,0.119565,15,7,0.681818,0.552273,0.129545,2.850000,0.015489,0.156360195079,0.805874,7,7,1.000000,0.013703,59,0.007916,1
0.50-0.80,435,0.50-0.65,0.50,0.65,0.15,32,184,0.173913,24,8,0.750000,0.576562,0.173438,5.550000,0.030163,0.0322687944057,1.491217,13,12,0.923077,0.009774,59,0.007916,1
0.50-0.80,435,0.50-0.70,0.50,0.70,0.20,48,184,0.260870,30,18,0.625000,0.612292,0.012708,0.610000,0.003315,0.491264726965,0.308684,16,14,0.875000,0.008889,59,0.007916,1
0.50-0.80,435,0.50-0.75,0.50,0.75,0.25,63,184,0.342391,42,21,0.666667,0.639841,0.026825,1.690000,0.009185,0.380174615212,0.420017,17,12,0.705882,0.004194,59,0.007916,1
0.50-0.80,435,0.50-0.80,0.50,0.80,0.30,81,184,0.440217,57,24,0.703704,0.671111,0.032593,2.640000,0.014348,0.306634633789,0.513379,11,7,0.636364,0.001848,59,0.007916,0
0.50-0.80,435,0.55-0.60,0.55,0.60,0.05,8,184,0.043478,6,2,0.750000,0.588750,0.161250,1.290000,0.007011,0.292244738515,0.534253,8,8,1.000000,0.013926,0,0.000000,0
0.50-0.80,435,0.55-0.65,0.55,0.65,0.10,18,184,0.097826,15,3,0.833333,0.611667,0.221667,3.990000,0.021685,0.0404422639089,1.393165,17,14,0.823529,0.008999,0,0.000000,0
0.50-0.80,435,0.55-0.70,0.55,0.70,0.15,34,184,0.184783,21,13,0.617647,0.645588,-0.027941,-0.950000,-0.005163,0.703195934563,0.152924,22,17,0.772727,0.005996,0,0.000000,0
0.50-0.80,435,0.55-0.75,0.55,0.75,0.20,49,184,0.266304,33,16,0.673469,0.670816,0.002653,0.130000,0.000707,0.55168577589,0.258308,26,14,0.538462,0.001484,59,0.007916,0
0.50-0.80,435,0.55-0.80,0.55,0.80,0.25,67,184,0.364130,48,19,0.716418,0.700299,0.016119,1.080000,0.005870,0.444677930072,0.351954,17,8,0.470588,-0.000479,59,0.007916,0
0.50-0.80,435,0.60-0.65,0.60,0.65,0.05,10,184,0.054348,9,1,0.900000,0.630000,0.270000,2.700000,0.014674,0.0676119901697,1.169976,8,5,0.625000,0.003213,0,0.000000,0
0.50-0.80,435,0.60-0.70,0.60,0.70,0.10,26,184,0.141304,15,11,0.576923,0.663077,-0.086154,-2.240000,-0.012174,0.871726931188,0.059620,16,9,0.562500,-0.000584,0,0.000000,0
0.50-0.80,435,0.60-0.75,0.60,0.75,0.15,41,184,0.222826,27,14,0.658537,0.686829,-0.028293,-1.160000,-0.006304,0.717265749809,0.144320,23,8,0.347826,-0.004464,0,0.000000,0
0.50-0.80,435,0.60-0.80,0.60,0.80,0.20,59,184,0.320652,42,17,0.711864,0.715424,-0.003559,-0.210000,-0.001141,0.589260061569,0.229693,17,5,0.294118,-0.006870,0,0.000000,0
0.50-0.80,435,0.65-0.70,0.65,0.70,0.05,16,184,0.086957,6,10,0.375000,0.683750,-0.308750,-4.940000,-0.026848,0.99748411573,0.001094,9,3,0.333333,-0.006039,0,0.000000,0
0.50-0.80,435,0.65-0.75,0.65,0.75,0.10,31,184,0.168478,18,13,0.580645,0.705161,-0.124516,-3.860000,-0.020978,0.953671797483,0.020601,17,4,0.235294,-0.006899,0,0.000000,0
0.50-0.80,435,0.65-0.80,0.65,0.80,0.15,49,184,0.266304,33,16,0.673469,0.732857,-0.059388,-2.910000,-0.015815,0.864845742971,0.063061,14,3,0.214286,-0.008443,0,0.000000,0
0.50-0.80,435,0.70-0.75,0.70,0.75,0.05,15,184,0.081522,12,3,0.800000,0.728000,0.072000,1.080000,0.005870,0.384592728483,0.414999,9,2,0.222222,-0.010785,0,0.000000,0
0.50-0.80,435,0.70-0.80,0.70,0.80,0.10,33,184,0.179348,27,6,0.818182,0.756667,0.061515,2.030000,0.011033,0.274519863791,0.561426,8,1,0.125000,-0.013512,1,0.011033,0
